"Order ID,Order Date,State,Category,Segment,Quantity,Sub-Category,City,Sales,Profit,Profit Margin,Order Month,Order Year"
"ORD-10432,2021-01-19 00:00:00,Michigan,Technology,Consumer,8,Laptops,Ann Arbor,37.49,-1.28,-0.034142437983462254,1,2021"
"ORD-10433,2021-01-19 01:00:00,New York,Furniture,Corporate,1,Bookcases,New York City,1797.06,145.34,0.08087654279768067,1,2021"
"ORD-10434,2021-01-19 02:00:00,Michigan,Technology,Consumer,2,Laptops,Grand Rapids,831.92,225.97,0.2716246754495625,1,2021"
"ORD-10435,2021-01-19 03:00:00,California,Furniture,Home Office,1,Chairs,San Diego,468.69,129.17,0.2755979432033967,1,2021"
"ORD-10436,2021-01-19 04:00:00,Ohio,Office Supplies,Consumer,5,Paper,Cincinnati,1021.74,-189.91,-0.18586920351557146,1,2021"
"ORD-10437,2021-01-19 05:00:00,Washington,Office Supplies,Consumer,2,Storage,Spokane,1322.74,223.55,0.16900524668491163,1,2021"
"ORD-10438,2021-01-19 06:00:00,Florida,Office Supplies,Corporate,4,Binders,Miami,99.06,12.97,0.13093074904098526,1,2021"
"ORD-10439,2021-01-19 07:00:00,Ohio,Office Supplies,Consumer,1,Binders,Cleveland,1434.4,-221.13,-0.15416201896263246,1,2021"
"ORD-10440,2021-01-19 08:00:00,Pennsylvania,Office Supplies,Home Office,7,Storage,Philadelphia,1523.91,474.81,0.31157351812114886,1,2021"
"ORD-10441,2021-01-19 09:00:00,Texas,Furniture,Consumer,8,Tables,Houston,340.7,15.32,0.044966245964191374,1,2021"
"ORD-10442,2021-01-19 10:00:00,California,Furniture,Home Office,5,Tables,San Diego,344.08,58.78,0.17083236456637993,1,2021"
"ORD-10443,2021-01-19 11:00:00,Florida,Office Supplies,Corporate,2,Storage,Miami,415.53,118.65,0.2855389502562992,1,2021"
"ORD-10444,2021-01-19 12:00:00,Ohio,Technology,Consumer,8,Phones,Columbus,1595.29,-204.89,-0.12843432855468284,1,2021"
"ORD-10445,2021-01-19 13:00:00,Texas,Technology,Corporate,1,Accessories,Dallas,551.29,149.24,0.27071051533675566,1,2021"
"ORD-10446,2021-01-19 14:00:00,New York,Office Supplies,Consumer,7,Binders,Buffalo,1593.91,316.18,0.19836753643555782,1,2021"
"ORD-10447,2021-01-19 15:00:00,California,Furniture,Home Office,1,Chairs,Los Angeles,1085.64,284.19,0.2617718580744998,1,2021"
"ORD-10448,2021-01-19 16:00:00,California,Technology,Corporate,6,Laptops,San Diego,1536.67,110.89,0.0721625332699929,1,2021"
"ORD-10449,2021-01-19 17:00:00,New York,Technology,Consumer,6,Accessories,Buffalo,1111.81,-201.89,-0.181586781914176,1,2021"
"ORD-10450,2021-01-19 18:00:00,Washington,Technology,Home Office,5,Phones,Tacoma,678.18,114.47,0.1687899967560235,1,2021"
"ORD-10451,2021-01-19 19:00:00,New York,Office Supplies,Corporate,2,Paper,Buffalo,1822.32,10.92,0.005992361385486633,1,2021"
"ORD-10452,2021-01-19 20:00:00,California,Technology,Consumer,2,Accessories,San Francisco,1433.44,30.57,0.021326319901774752,1,2021"
"ORD-10453,2021-01-19 21:00:00,California,Technology,Corporate,9,Accessories,Los Angeles,973.27,41.55,0.042691134012144624,1,2021"
"ORD-10454,2021-01-19 22:00:00,Ohio,Technology,Consumer,5,Phones,Cleveland,1278.48,90.9,0.0711000563168763,1,2021"
"ORD-10455,2021-01-19 23:00:00,Michigan,Technology,Home Office,5,Phones,Grand Rapids,1235.53,202.71,0.16406724239799925,1,2021"
"ORD-10456,2021-01-20 00:00:00,Texas,Furniture,Home Office,7,Chairs,Austin,722.65,144.33,0.19972324084965062,1,2021"
"ORD-10457,2021-01-20 01:00:00,New York,Office Supplies,Corporate,6,Storage,Buffalo,853.31,193.93,0.22726793310754592,1,2021"
"ORD-10458,2021-01-20 02:00:00,Texas,Office Supplies,Corporate,2,Binders,Dallas,643.33,108.97,0.16938429732796542,1,2021"
"ORD-10459,2021-01-20 03:00:00,New York,Furniture,Consumer,1,Bookcases,Rochester,1999.04,483.6,0.241916119737474,1,2021"
"ORD-10460,2021-01-20 04:00:00,Pennsylvania,Furniture,Home Office,5,Tables,Philadelphia,1164.33,-154.64,-0.132814580058918,1,2021"
"ORD-10461,2021-01-20 05:00:00,California,Office Supplies,Consumer,4,Storage,Los Angeles,193.19,50.28,0.26026191831875356,1,2021"
"ORD-10462,2021-01-20 06:00:00,Michigan,Technology,Home Office,3,Phones,Grand Rapids,1043.02,13.56,0.013000709478245864,1,2021"
"ORD-10463,2021-01-20 07:00:00,Ohio,Technology,Corporate,2,Accessories,Cleveland,109.42,9.94,0.09084262474867483,1,2021"
"ORD-10464,2021-01-20 08:00:00,Michigan,Office Supplies,Consumer,2,Binders,Ann Arbor,584.42,22.55,0.03858526402244961,1,2021"
"ORD-10465,2021-01-20 09:00:00,Michigan,Technology,Consumer,4,Laptops,Detroit,897.46,55.32,0.061640630223074006,1,2021"
"ORD-10466,2021-01-20 10:00:00,Michigan,Furniture,Home Office,2,Chairs,Detroit,1073.2,-46.16,-0.043011554230339165,1,2021"
"ORD-10467,2021-01-20 11:00:00,Texas,Technology,Home Office,4,Phones,Houston,1952.6,-208.0,-0.10652463382157125,1,2021"
"ORD-10468,2021-01-20 12:00:00,New York,Technology,Home Office,3,Phones,Rochester,1964.62,-279.58,-0.1423074182284615,1,2021"
"ORD-10469,2021-01-20 13:00:00,Georgia,Technology,Corporate,9,Phones,Augusta,205.16,9.9,0.04825502047182687,1,2021"
"ORD-10470,2021-01-20 14:00:00,Pennsylvania,Office Supplies,Consumer,7,Binders,Allentown,1080.88,-141.71,-0.13110613574124785,1,2021"
"ORD-10471,2021-01-20 15:00:00,Florida,Furniture,Home Office,3,Chairs,Tampa,1636.05,-106.76,-0.06525472937868647,1,2021"
"ORD-10472,2021-01-20 16:00:00,Michigan,Technology,Corporate,8,Laptops,Detroit,483.05,-61.11,-0.1265086429976193,1,2021"
"ORD-10473,2021-01-20 17:00:00,Washington,Office Supplies,Home Office,9,Paper,Spokane,1503.62,-210.48,-0.13998217634774743,1,2021"
"ORD-10474,2021-01-20 18:00:00,Texas,Technology,Consumer,7,Accessories,Dallas,1758.45,501.78,0.28535357843555403,1,2021"
"ORD-10475,2021-01-20 19:00:00,Ohio,Furniture,Home Office,6,Chairs,Cincinnati,1328.35,226.77,0.17071554936575453,1,2021"
"ORD-10476,2021-01-20 20:00:00,Florida,Technology,Consumer,4,Accessories,Miami,662.13,203.98,0.30806639179617296,1,2021"
"ORD-10477,2021-01-20 21:00:00,Georgia,Furniture,Corporate,5,Tables,Savannah,1847.03,284.82,0.1542043172011283,1,2021"
"ORD-10478,2021-01-20 22:00:00,Washington,Technology,Corporate,8,Laptops,Seattle,1768.2,467.11,0.26417260490894695,1,2021"
"ORD-10479,2021-01-20 23:00:00,Georgia,Furniture,Home Office,3,Chairs,Savannah,1434.49,151.22,0.10541725630711961,1,2021"
"ORD-10480,2021-01-21 00:00:00,Florida,Technology,Consumer,2,Phones,Orlando,733.7,39.95,0.05445004770342102,1,2021"
"ORD-10481,2021-01-21 01:00:00,Michigan,Furniture,Consumer,3,Bookcases,Grand Rapids,1585.87,143.78,0.09066316911222232,1,2021"
"ORD-10482,2021-01-21 02:00:00,Washington,Technology,Consumer,7,Laptops,Tacoma,639.06,-15.26,-0.023878822019841643,1,2021"
"ORD-10483,2021-01-21 03:00:00,Georgia,Technology,Home Office,8,Accessories,Atlanta,513.38,83.11,0.16188788032256807,1,2021"
"ORD-10484,2021-01-21 04:00:00,Ohio,Office Supplies,Consumer,1,Storage,Cleveland,1034.88,303.68,0.2934446505875077,1,2021"
"ORD-10485,2021-01-21 05:00:00,New York,Office Supplies,Consumer,7,Storage,Buffalo,1994.3,459.28,0.23029634458205886,1,2021"
"ORD-10486,2021-01-21 06:00:00,California,Furniture,Consumer,9,Chairs,San Diego,1610.6,87.13,0.05409785173227369,1,2021"
"ORD-10487,2021-01-21 07:00:00,New York,Technology,Consumer,3,Laptops,Rochester,1462.29,474.74,0.3246551641603239,1,2021"
"ORD-10488,2021-01-21 08:00:00,Florida,Furniture,Home Office,3,Bookcases,Miami,909.51,311.04,0.3419863442952799,1,2021"
"ORD-10489,2021-01-21 09:00:00,Texas,Office Supplies,Home Office,8,Paper,Austin,630.78,44.91,0.07119756491962333,1,2021"
"ORD-10490,2021-01-21 10:00:00,California,Furniture,Consumer,4,Tables,Los Angeles,1713.24,472.09,0.2755539212252807,1,2021"
"ORD-10491,2021-01-21 11:00:00,Pennsylvania,Furniture,Consumer,8,Bookcases,Pittsburgh,1139.79,-224.97,-0.19737846445397836,1,2021"
"ORD-10492,2021-01-21 12:00:00,Ohio,Office Supplies,Corporate,5,Storage,Columbus,1628.38,-265.98,-0.16334025227526744,1,2021"
"ORD-10493,2021-01-21 13:00:00,Pennsylvania,Technology,Corporate,3,Phones,Philadelphia,980.63,-184.05,-0.18768546750558315,1,2021"
"ORD-10494,2021-01-21 14:00:00,Washington,Furniture,Consumer,4,Tables,Seattle,1510.38,340.2,0.2252413299964247,1,2021"
"ORD-10495,2021-01-21 15:00:00,California,Office Supplies,Consumer,4,Storage,San Francisco,1736.8,-271.15,-0.15612045140488254,1,2021"
"ORD-10496,2021-01-21 16:00:00,Pennsylvania,Technology,Corporate,8,Accessories,Pittsburgh,788.87,-150.38,-0.19062709952210122,1,2021"
"ORD-10497,2021-01-21 17:00:00,Pennsylvania,Office Supplies,Corporate,6,Paper,Allentown,37.0,-4.4,-0.11891891891891893,1,2021"
"ORD-10498,2021-01-21 18:00:00,Georgia,Furniture,Consumer,7,Bookcases,Atlanta,517.3,-16.31,-0.031529093369418136,1,2021"
"ORD-10499,2021-01-21 19:00:00,New York,Technology,Home Office,9,Laptops,Buffalo,1830.68,101.76,0.05558590250617257,1,2021"
"ORD-10500,2021-01-21 20:00:00,Georgia,Technology,Home Office,6,Accessories,Atlanta,1378.21,-226.07,-0.1640316062138571,1,2021"
"ORD-10501,2021-01-21 21:00:00,California,Office Supplies,Consumer,3,Paper,Los Angeles,1477.07,109.95,0.07443790747899559,1,2021"
"ORD-10502,2021-01-21 22:00:00,California,Office Supplies,Consumer,3,Storage,Los Angeles,657.32,-41.78,-0.06356112700054768,1,2021"
"ORD-10503,2021-01-21 23:00:00,Florida,Office Supplies,Corporate,3,Storage,Tampa,1405.53,-69.01,-0.049098916422986354,1,2021"
"ORD-10504,2021-01-22 00:00:00,Georgia,Technology,Corporate,2,Phones,Atlanta,1296.1,326.68,0.2520484530514621,1,2021"
"ORD-10505,2021-01-22 01:00:00,Illinois,Technology,Home Office,1,Laptops,Chicago,364.96,125.11,0.3428046909250329,1,2021"
"ORD-10506,2021-01-22 02:00:00,New York,Furniture,Consumer,1,Chairs,Rochester,1937.69,106.82,0.05512749717447063,1,2021"
"ORD-10507,2021-01-22 03:00:00,California,Technology,Corporate,4,Accessories,Los Angeles,714.51,-16.45,-0.023022770849953113,1,2021"
"ORD-10508,2021-01-22 04:00:00,Florida,Furniture,Home Office,3,Tables,Orlando,665.28,207.76,0.3122895622895623,1,2021"
"ORD-10509,2021-01-22 05:00:00,Georgia,Office Supplies,Home Office,5,Paper,Atlanta,744.63,56.03,0.07524542390180358,1,2021"
"ORD-10510,2021-01-22 06:00:00,New York,Office Supplies,Home Office,9,Storage,Rochester,192.52,38.83,0.20169333056305835,1,2021"
"ORD-10511,2021-01-22 07:00:00,Georgia,Technology,Corporate,8,Accessories,Savannah,1253.68,34.55,0.02755886669644566,1,2021"
"ORD-10512,2021-01-22 08:00:00,Pennsylvania,Office Supplies,Corporate,9,Storage,Pittsburgh,484.86,-42.96,-0.08860289568122758,1,2021"
"ORD-10513,2021-01-22 09:00:00,Florida,Office Supplies,Consumer,5,Storage,Miami,1608.59,257.67,0.16018376342013815,1,2021"
"ORD-10514,2021-01-22 10:00:00,New York,Technology,Consumer,8,Laptops,Rochester,794.37,131.6,0.16566587358535695,1,2021"
"ORD-10515,2021-01-22 11:00:00,Michigan,Furniture,Home Office,4,Chairs,Grand Rapids,922.53,48.99,0.0531039640987285,1,2021"
"ORD-10516,2021-01-22 12:00:00,Washington,Technology,Home Office,5,Laptops,Seattle,1296.38,-66.8,-0.05152810132831422,1,2021"
"ORD-10517,2021-01-22 13:00:00,Washington,Furniture,Corporate,3,Tables,Seattle,1526.12,392.97,0.2574961339868425,1,2021"
"ORD-10518,2021-01-22 14:00:00,New York,Technology,Corporate,5,Laptops,Rochester,469.92,-22.83,-0.04858273748723187,1,2021"
"ORD-10519,2021-01-22 15:00:00,Georgia,Technology,Consumer,3,Laptops,Augusta,1932.93,314.03,0.16246320353039168,1,2021"
"ORD-10520,2021-01-22 16:00:00,Florida,Office Supplies,Consumer,5,Storage,Miami,1248.42,13.97,0.011190144342448855,1,2021"
"ORD-10521,2021-01-22 17:00:00,Washington,Technology,Consumer,5,Phones,Tacoma,21.22,1.27,0.059849198868991524,1,2021"
"ORD-10522,2021-01-22 18:00:00,Florida,Technology,Corporate,6,Laptops,Orlando,837.09,-70.09,-0.08373054271344778,1,2021"
"ORD-10523,2021-01-22 19:00:00,Washington,Furniture,Home Office,9,Tables,Spokane,879.27,138.23,0.15720995826083,1,2021"
"ORD-10524,2021-01-22 20:00:00,Pennsylvania,Office Supplies,Consumer,1,Binders,Allentown,1620.24,-122.81,-0.07579741272897843,1,2021"
"ORD-10525,2021-01-22 21:00:00,Georgia,Furniture,Consumer,6,Bookcases,Atlanta,617.23,41.44,0.06713866791957616,1,2021"
"ORD-10526,2021-01-22 22:00:00,Pennsylvania,Furniture,Corporate,1,Tables,Allentown,669.14,-12.95,-0.01935319962937502,1,2021"
"ORD-10527,2021-01-22 23:00:00,Washington,Office Supplies,Consumer,6,Storage,Seattle,150.28,49.59,0.32998402981101943,1,2021"
"ORD-10528,2021-01-23 00:00:00,Michigan,Office Supplies,Home Office,2,Paper,Detroit,574.26,195.38,0.3402291644899523,1,2021"
"ORD-10529,2021-01-23 01:00:00,Michigan,Office Supplies,Corporate,8,Paper,Ann Arbor,1436.75,308.07,0.21442143727161997,1,2021"
"ORD-10530,2021-01-23 02:00:00,Pennsylvania,Technology,Consumer,3,Phones,Allentown,1273.17,434.35,0.34115632633505344,1,2021"
"ORD-10531,2021-01-23 03:00:00,Michigan,Office Supplies,Consumer,6,Binders,Ann Arbor,171.97,-23.65,-0.13752398674187358,1,2021"
"ORD-10532,2021-01-23 04:00:00,Washington,Office Supplies,Corporate,6,Storage,Spokane,238.24,82.38,0.345785762256548,1,2021"
"ORD-10533,2021-01-23 05:00:00,New York,Office Supplies,Corporate,4,Paper,Buffalo,760.08,-108.73,-0.14305073150194716,1,2021"
"ORD-10534,2021-01-23 06:00:00,Pennsylvania,Furniture,Consumer,5,Bookcases,Allentown,1490.08,42.47,0.028501825405347365,1,2021"
"ORD-10535,2021-01-23 07:00:00,Texas,Furniture,Home Office,2,Chairs,Houston,1667.51,-114.36,-0.06858129786328118,1,2021"
"ORD-10536,2021-01-23 08:00:00,Georgia,Technology,Corporate,8,Phones,Augusta,39.1,12.69,0.3245524296675192,1,2021"
"ORD-10537,2021-01-23 09:00:00,Michigan,Furniture,Home Office,7,Chairs,Grand Rapids,664.73,99.5,0.14968483444406,1,2021"
"ORD-10538,2021-01-23 10:00:00,Michigan,Technology,Consumer,6,Phones,Grand Rapids,854.28,109.71,0.12842393594605983,1,2021"
"ORD-10539,2021-01-23 11:00:00,California,Furniture,Home Office,7,Chairs,San Diego,1823.15,635.53,0.3485889806104818,1,2021"
"ORD-10540,2021-01-23 12:00:00,Illinois,Office Supplies,Consumer,1,Storage,Chicago,1007.8,137.9,0.13683270490176624,1,2021"
"ORD-10541,2021-01-23 13:00:00,Pennsylvania,Furniture,Consumer,5,Bookcases,Philadelphia,546.7,84.95,0.1553868666544723,1,2021"
"ORD-10542,2021-01-23 14:00:00,Ohio,Technology,Consumer,7,Phones,Cleveland,786.19,-137.88,-0.17537745328737325,1,2021"
"ORD-10543,2021-01-23 15:00:00,Michigan,Furniture,Consumer,1,Tables,Grand Rapids,878.5,239.37,0.2724758110415481,1,2021"
"ORD-10544,2021-01-23 16:00:00,Georgia,Office Supplies,Home Office,2,Paper,Savannah,1343.29,448.05,0.33354673972113247,1,2021"
"ORD-10545,2021-01-23 17:00:00,Texas,Technology,Consumer,9,Laptops,Houston,91.76,30.11,0.32813862249346115,1,2021"
"ORD-10546,2021-01-23 18:00:00,Michigan,Office Supplies,Consumer,3,Paper,Grand Rapids,785.01,-61.54,-0.07839390581011707,1,2021"
"ORD-10547,2021-01-23 19:00:00,Texas,Office Supplies,Home Office,6,Paper,Dallas,1296.64,-98.22,-0.0757496298124383,1,2021"
"ORD-10548,2021-01-23 20:00:00,Washington,Technology,Corporate,7,Phones,Seattle,573.81,0.76,0.0013244802286471132,1,2021"
"ORD-10549,2021-01-23 21:00:00,Washington,Office Supplies,Home Office,9,Storage,Spokane,1187.58,-34.9,-0.029387493895148116,1,2021"
"ORD-10550,2021-01-23 22:00:00,Illinois,Office Supplies,Home Office,5,Binders,Aurora,720.99,-23.01,-0.03191445096325885,1,2021"
"ORD-10551,2021-01-23 23:00:00,New York,Furniture,Home Office,4,Tables,Rochester,1519.85,201.94,0.13286837516860217,1,2021"
"ORD-10552,2021-01-24 00:00:00,Ohio,Office Supplies,Consumer,2,Paper,Cleveland,130.59,31.74,0.2430507695841948,1,2021"
"ORD-10553,2021-01-24 01:00:00,California,Office Supplies,Consumer,3,Storage,San Diego,1836.74,578.98,0.3152215338044579,1,2021"
"ORD-10554,2021-01-24 02:00:00,Illinois,Office Supplies,Consumer,5,Binders,Aurora,351.51,-57.18,-0.16266962533071605,1,2021"
"ORD-10555,2021-01-24 03:00:00,Florida,Office Supplies,Corporate,2,Storage,Tampa,325.51,-15.34,-0.047126048354889254,1,2021"
"ORD-10556,2021-01-24 04:00:00,California,Technology,Consumer,4,Laptops,San Diego,1682.88,-100.54,-0.059742821829245105,1,2021"
"ORD-10557,2021-01-24 05:00:00,Pennsylvania,Furniture,Corporate,1,Tables,Pittsburgh,1739.87,-5.93,-0.0034083006201612765,1,2021"
"ORD-10558,2021-01-24 06:00:00,Georgia,Office Supplies,Consumer,4,Storage,Augusta,195.02,6.51,0.033381191672648955,1,2021"
"ORD-10559,2021-01-24 07:00:00,Florida,Office Supplies,Home Office,7,Paper,Tampa,1818.35,25.54,0.014045700772678528,1,2021"
"ORD-10560,2021-01-24 08:00:00,Florida,Technology,Consumer,3,Phones,Orlando,553.86,179.27,0.3236738525981295,1,2021"
"ORD-10561,2021-01-24 09:00:00,Illinois,Office Supplies,Corporate,8,Paper,Naperville,1241.06,50.16,0.040417062833384365,1,2021"
"ORD-10562,2021-01-24 10:00:00,New York,Technology,Corporate,6,Laptops,Buffalo,146.5,15.14,0.10334470989761092,1,2021"
"ORD-10563,2021-01-24 11:00:00,Illinois,Furniture,Consumer,6,Chairs,Aurora,767.52,162.52,0.21174692516155932,1,2021"
"ORD-10564,2021-01-24 12:00:00,Pennsylvania,Furniture,Home Office,1,Tables,Allentown,906.94,180.3,0.19880036165567733,1,2021"
"ORD-10565,2021-01-24 13:00:00,Michigan,Office Supplies,Consumer,5,Storage,Detroit,1203.65,145.2,0.12063307439870392,1,2021"
"ORD-10566,2021-01-24 14:00:00,Michigan,Office Supplies,Consumer,3,Storage,Grand Rapids,1055.29,288.58,0.2734603758208644,1,2021"
"ORD-10567,2021-01-24 15:00:00,New York,Office Supplies,Consumer,1,Paper,Buffalo,928.37,133.04,0.14330493230069907,1,2021"
"ORD-10568,2021-01-24 16:00:00,Pennsylvania,Technology,Home Office,8,Phones,Philadelphia,1919.68,539.66,0.28111976996166027,1,2021"
"ORD-10569,2021-01-24 17:00:00,New York,Office Supplies,Corporate,7,Binders,New York City,378.2,-12.66,-0.03347435219460603,1,2021"
"ORD-10570,2021-01-24 18:00:00,Texas,Office Supplies,Home Office,7,Storage,Austin,324.41,-41.33,-0.12740051169815972,1,2021"
"ORD-10571,2021-01-24 19:00:00,Michigan,Furniture,Corporate,4,Tables,Grand Rapids,1429.7,358.48,0.25073791704553405,1,2021"
"ORD-10572,2021-01-24 20:00:00,Florida,Office Supplies,Corporate,6,Binders,Orlando,158.36,1.64,0.01035615054306643,1,2021"
"ORD-10573,2021-01-24 21:00:00,Ohio,Furniture,Corporate,9,Chairs,Cleveland,970.95,153.5,0.15809258973170606,1,2021"
"ORD-10574,2021-01-24 22:00:00,Georgia,Office Supplies,Home Office,3,Storage,Atlanta,973.27,200.03,0.20552364708662552,1,2021"
"ORD-10575,2021-01-24 23:00:00,Pennsylvania,Furniture,Consumer,9,Bookcases,Allentown,626.95,-12.73,-0.02030464949358003,1,2021"
"ORD-10576,2021-01-25 00:00:00,California,Office Supplies,Consumer,4,Binders,San Francisco,1861.58,144.91,0.07784247789512135,1,2021"
"ORD-10577,2021-01-25 01:00:00,New York,Furniture,Consumer,5,Bookcases,Buffalo,572.26,167.22,0.2922098346905253,1,2021"
"ORD-10578,2021-01-25 02:00:00,Georgia,Technology,Consumer,7,Phones,Atlanta,584.0,165.79,0.2838869863013698,1,2021"
"ORD-10579,2021-01-25 03:00:00,California,Furniture,Consumer,6,Tables,Los Angeles,476.26,101.04,0.21215302565825392,1,2021"
"ORD-10580,2021-01-25 04:00:00,Georgia,Furniture,Home Office,8,Bookcases,Savannah,300.12,65.88,0.2195121951219512,1,2021"
"ORD-10581,2021-01-25 05:00:00,Ohio,Furniture,Home Office,8,Bookcases,Columbus,734.38,215.71,0.2937307660884011,1,2021"
"ORD-10582,2021-01-25 06:00:00,California,Office Supplies,Home Office,8,Paper,Los Angeles,1364.97,279.8,0.2049861901726778,1,2021"
"ORD-10583,2021-01-25 07:00:00,Illinois,Office Supplies,Home Office,3,Binders,Naperville,1486.9,-19.67,-0.013228865424709127,1,2021"
"ORD-10584,2021-01-25 08:00:00,Washington,Office Supplies,Home Office,6,Binders,Spokane,1628.7,-217.54,-0.1335666482470682,1,2021"
"ORD-10585,2021-01-25 09:00:00,Illinois,Technology,Home Office,7,Accessories,Naperville,403.11,12.91,0.03202599786658728,1,2021"
"ORD-10586,2021-01-25 10:00:00,Michigan,Technology,Home Office,9,Phones,Detroit,80.91,-12.3,-0.1520207638116426,1,2021"
"ORD-10587,2021-01-25 11:00:00,Washington,Furniture,Consumer,4,Chairs,Spokane,1949.62,-265.78,-0.13632400160031186,1,2021"
"ORD-10588,2021-01-25 12:00:00,Illinois,Technology,Corporate,5,Laptops,Chicago,38.52,12.43,0.32268951194184836,1,2021"
"ORD-10589,2021-01-25 13:00:00,Washington,Furniture,Home Office,8,Tables,Seattle,1921.75,330.04,0.1717393001170808,1,2021"
"ORD-10590,2021-01-25 14:00:00,Washington,Furniture,Corporate,1,Tables,Spokane,1659.34,445.34,0.2683838152518471,1,2021"
"ORD-10591,2021-01-25 15:00:00,Florida,Furniture,Home Office,6,Bookcases,Miami,1825.03,280.31,0.1535919957480151,1,2021"
"ORD-10592,2021-01-25 16:00:00,New York,Technology,Home Office,4,Laptops,Rochester,780.5,23.57,0.030198590647021142,1,2021"
"ORD-10593,2021-01-25 17:00:00,New York,Office Supplies,Consumer,5,Paper,Buffalo,402.43,-74.92,-0.18616902318415626,1,2021"
"ORD-10594,2021-01-25 18:00:00,Florida,Technology,Corporate,5,Phones,Miami,1216.86,396.34,0.3257071479052644,1,2021"
"ORD-10595,2021-01-25 19:00:00,Georgia,Furniture,Consumer,2,Tables,Atlanta,1485.09,-239.08,-0.16098687621625626,1,2021"
"ORD-10596,2021-01-25 20:00:00,Texas,Furniture,Consumer,8,Bookcases,Houston,270.41,36.66,0.13557190932288005,1,2021"
"ORD-10597,2021-01-25 21:00:00,Georgia,Technology,Corporate,2,Laptops,Savannah,1597.27,-229.67,-0.1437890901350429,1,2021"
"ORD-10598,2021-01-25 22:00:00,California,Furniture,Consumer,4,Bookcases,San Diego,425.1,-18.58,-0.04370736297341801,1,2021"
"ORD-10599,2021-01-25 23:00:00,California,Furniture,Home Office,5,Chairs,Los Angeles,988.44,-96.67,-0.09780057464287159,1,2021"
"ORD-10600,2021-01-26 00:00:00,Washington,Technology,Home Office,1,Phones,Seattle,1714.4,179.23,0.10454386374241716,1,2021"
"ORD-10601,2021-01-26 01:00:00,Illinois,Technology,Home Office,6,Laptops,Chicago,394.91,113.69,0.28788837963080194,1,2021"
"ORD-10602,2021-01-26 02:00:00,Illinois,Technology,Home Office,2,Phones,Aurora,491.35,73.5,0.1495878701536583,1,2021"
"ORD-10603,2021-01-26 03:00:00,New York,Furniture,Home Office,5,Tables,New York City,134.91,22.3,0.1652953821065896,1,2021"
"ORD-10604,2021-01-26 04:00:00,Pennsylvania,Furniture,Consumer,6,Chairs,Philadelphia,301.76,90.5,0.29990721102863205,1,2021"
"ORD-10605,2021-01-26 05:00:00,Georgia,Office Supplies,Consumer,8,Storage,Atlanta,301.59,63.99,0.21217547000895257,1,2021"
"ORD-10606,2021-01-26 06:00:00,Michigan,Office Supplies,Home Office,9,Binders,Grand Rapids,414.82,114.6,0.27626440383780915,1,2021"
"ORD-10607,2021-01-26 07:00:00,Ohio,Technology,Home Office,6,Laptops,Cincinnati,579.54,16.82,0.029023018255858096,1,2021"
"ORD-10608,2021-01-26 08:00:00,Illinois,Office Supplies,Consumer,5,Paper,Aurora,1631.82,450.29,0.27594342513267395,1,2021"
"ORD-10609,2021-01-26 09:00:00,Ohio,Furniture,Corporate,4,Tables,Cincinnati,1832.37,284.43,0.1552252001506246,1,2021"
"ORD-10610,2021-01-26 10:00:00,Washington,Office Supplies,Consumer,2,Storage,Tacoma,818.5,-102.65,-0.12541233964569334,1,2021"
"ORD-10611,2021-01-26 11:00:00,Ohio,Furniture,Consumer,2,Chairs,Cleveland,265.14,-47.38,-0.1786980463151543,1,2021"
"ORD-10612,2021-01-26 12:00:00,Michigan,Technology,Consumer,7,Laptops,Detroit,455.38,-29.96,-0.06579120734331767,1,2021"
"ORD-10613,2021-01-26 13:00:00,Florida,Technology,Consumer,5,Accessories,Orlando,1475.05,11.94,0.008094640859631876,1,2021"
"ORD-10614,2021-01-26 14:00:00,Michigan,Furniture,Consumer,7,Bookcases,Detroit,1358.08,354.0,0.26066211121583416,1,2021"
"ORD-10615,2021-01-26 15:00:00,Ohio,Office Supplies,Corporate,1,Storage,Cincinnati,1934.74,401.82,0.2076868209681921,1,2021"
"ORD-10616,2021-01-26 16:00:00,Michigan,Technology,Home Office,1,Phones,Detroit,38.83,12.64,0.325521503991759,1,2021"
"ORD-10617,2021-01-26 17:00:00,Texas,Technology,Home Office,5,Phones,Houston,1504.01,161.75,0.10754582748784915,1,2021"
"ORD-10618,2021-01-26 18:00:00,Washington,Office Supplies,Corporate,2,Binders,Spokane,1016.53,214.75,0.21125790680058631,1,2021"
"ORD-10619,2021-01-26 19:00:00,Georgia,Office Supplies,Home Office,8,Storage,Atlanta,1806.36,-87.78,-0.04859496445891185,1,2021"
"ORD-10620,2021-01-26 20:00:00,Florida,Furniture,Home Office,3,Chairs,Orlando,1156.57,200.97,0.1737638015857233,1,2021"
"ORD-10621,2021-01-26 21:00:00,Illinois,Office Supplies,Home Office,1,Paper,Chicago,898.87,169.33,0.1883809672143914,1,2021"
"ORD-10622,2021-01-26 22:00:00,California,Office Supplies,Corporate,2,Storage,Los Angeles,1335.04,355.96,0.26662871524448706,1,2021"
"ORD-10623,2021-01-26 23:00:00,Georgia,Office Supplies,Corporate,7,Binders,Atlanta,1668.71,158.56,0.09501950608553913,1,2021"
"ORD-10624,2021-01-27 00:00:00,California,Furniture,Home Office,6,Bookcases,San Diego,572.17,89.8,0.1569463620951815,1,2021"
